x01_1,x01_2,x01_3,x01_4,x01_5,x01_6,eu_vote,party_id,income,gender,religion,age,ethnic_group,education,marital_status,social_class,region,wt_vote,ability
1,0,1,0,0,1,0,1,9,1,0,3,1,3,1,2,Wales,1.622072922124,-0.8119912597841162
1,0,1,1,1,1,2,1,8,1,0,2,1,4,1,2,Wales,0.823706486169726,0.4077488558446815
1,1,1,1,1,1,1,7,7,2,0,5,1,0,1,2,Wales,0.804817122308334,1.0073761227189837
1,0,1,0,1,1,1,1,4,2,0,4,1,2,1,2,Wales,0.914526132252087,-0.31929598673165877
1,0,1,0,1,1,1,1,11,1,0,4,1,2,1,2,Wales,1.00088033158313,-0.31929598673165877
1,0,1,0,1,1,1,1,4,2,1,6,1,1,1,2,Wales,1.22955904919812,-0.31929598673165877
1,0,1,0,0,0,1,1,11,2,0,6,1,3,1,2,Wales,0.819706032798749,-1.3322879951954447
1,1,1,0,1,0,1,0,4,1,0,2,1,2,1,2,Wales,0.947665903520982,-0.26893785481927324
0,0,1,0,1,1,2,1,3,1,0,3,1,2,2,2,Wales,0.946838487123251,-0.31929598673165877
1,1,1,1,1,1,1,7,4,1,1,5,1,1,3,2,Wales,0.440406020031423,1.0073761227189837
1,0,1,0,0,0,1,1,3,2,0,3,1,3,3,2,Wales,0.415869437555087,-1.3322879951954447
0,0,0,0,0,0,0,0,8,1,0,1,1,2,2,2,Wales,1.85602577606768,-1.3322879951954447
1,0,1,0,1,1,1,1,5,2,1,2,1,3,3,2,Wales,0.45034162583144,-0.31929598673165877
0,0,1,0,1,1,0,1,7,1,1,2,1,2,3,2,Wales,0.844350175979444,-0.31929598673165877
1,1,1,1,1,1,2,2,6,2,0,6,1,2,1,2,Wales,1.4042764188265,1.0073761227189837
1,0,1,1,1,1,0,0,10,1,1,1,1,5,2,1,Wales,1.06877640324355,0.4077488558446815
1,0,1,1,1,1,2,3,5,1,1,1,3,4,3,1,Wales,0.663586222943322,0.4077488558446815
1,1,1,1,1,1,0,0,2,1,0,2,1,5,3,2,Wales,0.70556489050909,1.0073761227189837
1,0,1,1,0,0,2,1,10,2,0,1,1,3,3,2,Wales,0.989927744859887,-0.44391011316283324
1,0,1,0,1,1,2,1,3,2,0,1,1,4,2,2,Wales,0.570041336852514,-0.31929598673165877
1,1,1,1,1,1,2,1,4,1,0,1,1,3,3,1,Wales,0.928012888033841,1.0073761227189837
1,0,1,0,0,1,2,1,10,2,0,1,1,3,3,1,Wales,2.47481936214972,-0.8119912597841162
1,0,1,1,0,0,2,3,5,2,0,1,1,4,3,1,Wales,0.285020668426257,-0.44391011316283324
0,0,1,0,0,0,0,2,6,2,1,1,1,4,3,1,Wales,1.46484637492265,-1.3322879951954447
1,0,1,0,0,0,1,2,9,1,0,7,1,0,1,1,Wales,1.12531656558273,-1.3322879951954447
0,0,1,1,0,0,0,1,5,1,1,1,1,3,3,2,Wales,1.85602577606768,-0.44391011316283324
1,0,1,1,0,0,2,1,2,2,0,6,1,0,6,2,Wales,0.409853016399375,-0.44391011316283324
1,0,1,0,1,1,0,0,4,2,0,2,1,0,3,1,Wales,0.45034162583144,-0.31929598673165877
1,1,1,0,0,0,1,2,13,2,0,7,1,0,1,2,Wales,1.02822622626,-0.7517599917374171
1,1,1,1,1,1,2,0,11,1,0,3,1,5,1,1,Wales,0.376882809597875,1.0073761227189837
1,0,1,1,1,1,2,5,6,2,1,4,1,5,3,1,Wales,0.354014398450907,0.4077488558446815
1,1,1,1,1,1,2,1,9,1,0,4,1,4,3,2,Wales,0.403004437425994,1.0073761227189837
1,1,1,1,0,1,1,2,6,2,1,4,1,4,3,2,Wales,0.42177642395015,0.3719916958057807
1,1,1,1,1,1,2,5,13,1,0,5,1,4,1,4,Wales,1.06206645067719,1.0073761227189837
0,0,1,0,0,0,2,1,2,1,1,4,1,4,1,2,Wales,1.38081118233933,-1.3322879951954447
1,0,1,0,1,0,1,1,8,1,0,2,1,2,1,4,Wales,0.985730335945417,-0.7159648149255413
1,1,1,0,1,1,2,1,12,2,1,2,2,4,2,2,Wales,0.752638535434334,0.10198396588856312
1,1,1,0,0,1,2,1,3,2,1,8,1,0,4,2,Wales,0.448848909010917,-0.350184702862402
1,0,1,0,0,0,1,0,7,1,0,2,1,4,2,2,Wales,1.41112978101818,-1.3322879951954447
1,0,0,0,0,0,1,0,2,2,1,7,1,0,4,2,Wales,0.431516400978239,-1.3322879951954447
1,1,1,1,1,1,1,1,4,2,1,4,1,2,6,2,Wales,0.914526132252087,1.0073761227189837
1,1,1,1,1,1,1,1,15,1,1,5,1,5,1,1,Wales,0.421785659495026,1.0073761227189837
1,1,1,1,1,1,0,2,11,1,1,5,1,2,1,4,Wales,0.501026586690856,1.0073761227189837
1,1,1,0,0,1,2,2,4,2,1,7,1,3,4,1,Wales,0.514113113130001,-0.350184702862402
1,1,1,1,1,1,1,2,6,1,0,4,1,4,1,2,Wales,0.923205389478817,1.0073761227189837
1,1,1,1,0,1,2,1,5,2,1,6,1,4,4,2,Wales,0.279210087482346,0.3719916958057807
1,1,1,0,1,1,2,2,6,1,0,8,1,4,4,1,Wales,0.462051548932683,0.10198396588856312
1,0,1,1,1,1,1,2,1,2,1,6,1,4,4,2,Wales,0.332653792457097,0.4077488558446815
1,0,1,1,1,1,1,1,1,1,1,5,1,3,5,2,Wales,0.437423654597171,0.4077488558446815
1,1,1,1,1,0,1,2,8,2,1,7,1,2,4,2,Wales,0.514113113130001,0.4681354858055186
1,0,1,1,1,1,1,1,1,1,0,1,1,2,2,2,Wales,1.08340174717456,0.4077488558446815
1,0,1,0,0,1,1,1,11,2,1,5,1,0,2,4,Wales,0.799367017956229,-0.8119912597841162
1,0,1,0,1,0,1,1,1,2,1,8,1,0,4,2,Wales,0.448848909010917,-0.7159648149255413
1,0,1,0,1,0,1,1,10,2,1,3,1,2,1,2,Wales,1.48212331573597,-0.7159648149255413
1,0,1,0,0,1,1,0,11,1,0,2,1,3,2,2,Wales,1.12905898075215,-0.8119912597841162
1,0,1,0,1,1,0,0,4,1,0,4,1,2,1,2,Wales,1.50132049737469,-0.31929598673165877
1,0,1,0,0,0,0,1,3,2,1,6,1,4,1,1,Wales,0.871274947143526,-1.3322879951954447
1,1,1,1,1,1,1,1,3,1,1,5,1,4,6,1,Wales,0.421785659495026,1.0073761227189837
1,0,1,0,1,0,1,7,7,1,0,5,1,4,1,2,Wales,0.731409357392602,-0.7159648149255413
1,1,1,1,1,1,2,3,5,1,0,7,1,1,1,1,Wales,0.522505883252897,1.0073761227189837
1,0,1,0,1,1,1,2,11,1,1,8,1,0,4,1,Wales,0.841551465760797,-0.31929598673165877
1,1,1,1,1,1,2,3,9,2,1,5,1,5,1,1,Wales,1.07367662406937,1.0073761227189837
1,1,1,1,1,1,2,1,7,1,0,7,1,4,1,1,Wales,0.858157286819718,1.0073761227189837
1,1,1,0,0,1,1,2,15,2,1,6,1,0,1,2,Wales,0.938894162185339,-0.350184702862402
1,1,1,1,1,1,2,1,6,2,1,6,1,0,1,2,Wales,0.819706032798749,1.0073761227189837
1,1,1,1,1,1,2,2,8,1,0,6,1,1,1,1,Wales,1.53687532607544,1.0073761227189837
1,0,1,1,1,1,2,2,12,1,1,4,1,4,1,2,Wales,1.38480808421822,0.4077488558446815
1,0,1,0,0,0,0,1,11,1,1,7,1,0,1,2,Wales,1.68310293152159,-1.3322879951954447
1,1,1,0,1,0,1,1,11,1,0,2,1,3,2,4,Wales,0.985730335945417,-0.26893785481927324
1,0,1,0,1,1,0,1,3,2,0,2,2,3,3,2,Wales,0.45034162583144,-0.31929598673165877
1,1,1,1,1,1,1,1,11,1,1,4,1,4,2,2,Wales,0.923205389478817,1.0073761227189837
1,0,1,0,1,1,2,1,5,1,1,7,1,0,1,2,Wales,0.982463002506611,-0.31929598673165877
0,0,1,1,1,0,1,2,8,1,0,1,1,3,3,2,Wales,1.85602577606768,0.009059745233523505
1,0,1,1,1,1,1,2,14,2,0,2,1,5,1,2,Wales,0.862074815702269,0.4077488558446815
1,0,1,0,1,1,1,1,11,2,1,3,1,5,1,2,Wales,0.68873204377724,-0.31929598673165877
1,1,1,1,1,1,2,2,14,1,1,5,1,4,1,1,Wales,1.175058620649,1.0073761227189837
1,0,0,0,0,0,1,1,12,1,0,2,1,4,3,2,Wales,1.41112978101818,-1.3322879951954447
0,0,1,1,1,1,1,1,9,1,1,6,1,4,1,1,Wales,1.09219395604456,0.4077488558446815
0,0,1,0,0,1,1,1,4,1,1,3,1,3,5,2,Wales,1.8936769742465,-0.8119912597841162
0,0,1,0,1,0,2,1,7,2,0,3,1,3,2,2,Wales,0.865146923335586,-0.7159648149255413
1,1,0,0,1,0,2,5,10,1,1,3,1,4,1,2,Wales,0.724658611498538,-0.26893785481927324
1,0,0,0,0,1,2,0,10,1,0,2,1,4,1,1,Wales,1.41112978101818,-0.8119912597841162
1,1,1,1,1,1,2,1,13,1,0,2,1,3,1,2,Wales,0.985730335945417,1.0073761227189837
1,0,1,0,1,1,2,3,8,2,0,4,1,1,6,2,Wales,0.523750718172543,-0.31929598673165877
1,0,1,1,1,1,1,2,11,1,0,5,1,2,2,2,Wales,1.00205317338171,0.4077488558446815
1,1,1,1,1,1,2,1,8,1,0,7,1,5,1,2,Wales,1.21018893516997,1.0073761227189837
1,1,1,0,0,1,1,0,6,1,1,7,1,2,1,2,Wales,1.12531656558273,-0.350184702862402
1,1,1,1,1,1,1,2,13,2,0,6,1,5,1,1,Wales,0.665307584914194,1.0073761227189837
1,1,1,1,1,1,2,0,11,1,0,6,1,2,1,4,Wales,0.954221378456825,1.0073761227189837
1,1,1,1,0,1,1,2,5,2,1,6,1,5,6,1,Wales,0.332653792457097,0.3719916958057807
1,1,1,1,0,0,1,1,3,1,0,2,1,2,2,2,Wales,0.985730335945417,-0.021614839243643102
1,0,0,0,1,0,0,0,5,2,0,2,1,0,3,2,Wales,0.771501123899062,-0.7159648149255413
1,1,1,1,1,1,1,1,9,1,0,7,1,5,6,1,Wales,0.806792623446649,1.0073761227189837
1,1,1,1,1,1,1,0,12,1,0,7,1,4,1,1,Wales,0.775637953476729,1.0073761227189837
1,1,1,1,1,1,2,1,7,1,0,5,1,5,1,1,Wales,0.736483969250246,1.0073761227189837
1,0,1,0,1,1,2,2,11,2,1,4,1,4,1,2,Wales,1.26532927185045,-0.31929598673165877
1,1,1,1,1,1,2,1,5,1,1,7,1,3,4,2,Wales,0.982463002506611,1.0073761227189837
1,1,1,0,0,1,1,1,2,1,1,3,1,2,2,2,Wales,0.946838487123251,-0.350184702862402
1,0,0,0,1,0,1,1,13,1,1,1,3,2,3,2,Wales,1.08340174717456,-0.7159648149255413
1,1,1,1,1,1,1,5,7,2,1,6,1,2,1,1,Wales,0.788052705559464,1.0073761227189837
1,0,1,1,0,1,1,2,3,2,0,6,1,1,6,2,Wales,0.469447081092669,-0.07169754637681017
1,0,1,0,1,1,0,1,11,2,0,4,1,0,6,2,Wales,0.457263066126044,-0.31929598673165877
1,1,1,1,1,1,1,2,8,2,1,3,1,4,4,1,Wales,0.331068168823279,1.0073761227189837
1,1,1,1,0,1,1,1,5,2,1,6,1,3,3,2,Wales,0.819706032798749,0.3719916958057807
0,1,1,0,1,1,1,2,11,1,0,5,1,4,1,2,Wales,0.421785659495026,0.10198396588856312
1,1,1,1,1,1,2,0,11,2,0,3,1,5,1,1,Wales,0.68873204377724,1.0073761227189837
1,1,1,1,1,1,2,5,11,2,1,4,1,4,6,1,Wales,0.368233921488557,1.0073761227189837
1,1,1,1,0,1,1,2,9,2,1,6,1,2,1,1,Wales,0.788052705559464,0.3719916958057807
1,1,1,1,1,1,1,5,7,2,1,6,1,4,1,2,Wales,0.558420174964691,1.0073761227189837
1,1,1,1,1,1,1,2,14,2,1,5,1,3,1,1,Wales,0.457798891658804,1.0073761227189837
1,1,1,0,1,1,1,2,15,1,0,5,1,1,6,2,West Midlands,0.464978916643201,0.10198396588856312
1,0,1,0,1,1,1,0,6,2,1,2,3,3,1,2,West Midlands,0.835881236089552,-0.31929598673165877
1,0,1,0,0,1,2,1,6,2,1,3,2,3,3,2,West Midlands,0.401450830989525,-0.8119912597841162
1,1,1,1,1,1,2,0,7,2,0,2,1,4,3,1,West Midlands,0.698487984722687,1.0073761227189837
0,1,1,1,1,1,2,1,6,2,0,1,2,3,3,1,West Midlands,0.918704800478003,1.0073761227189837
1,0,1,0,1,1,0,0,15,1,1,3,3,4,1,1,West Midlands,0.801248668957553,-0.31929598673165877
1,1,1,1,1,1,2,6,8,1,1,4,2,4,2,2,West Midlands,0.748018455285545,1.0073761227189837
1,1,1,1,1,1,2,1,3,2,1,3,3,4,3,1,West Midlands,1.01980940622351,1.0073761227189837
1,1,1,1,0,1,1,1,2,1,0,6,1,0,1,2,West Midlands,0.832562135997317,0.3719916958057807
1,0,1,0,0,0,0,0,2,2,1,3,1,1,1,2,West Midlands,1.37548807186906,-1.3322879951954447
1,0,1,1,1,0,2,2,3,1,1,6,1,0,3,2,West Midlands,0.953619587836257,0.009059745233523505
1,1,1,0,1,1,1,0,7,1,0,6,1,0,1,2,West Midlands,0.476809793918128,0.10198396588856312
1,1,0,0,1,1,2,2,4,1,0,6,1,0,6,2,West Midlands,0.953619587836257,0.10198396588856312
1,0,1,0,0,1,1,2,12,1,1,2,1,5,1,1,West Midlands,0.87559542230036,-0.8119912597841162
1,0,1,0,0,1,1,1,8,1,1,4,1,4,3,1,West Midlands,0.640732552631102,-0.8119912597841162
1,1,1,0,1,0,1,1,15,1,1,5,3,2,1,1,West Midlands,1.39091061419262,-0.26893785481927324
1,1,0,1,1,1,2,1,5,2,0,5,4,4,6,2,West Midlands,0.312262445482414,1.0073761227189837
1,1,1,1,1,1,1,1,12,2,1,3,1,4,2,2,West Midlands,0.319589706494555,1.0073761227189837
1,1,1,0,0,0,2,2,5,2,1,6,1,0,1,2,West Midlands,1.61832443669814,-0.7517599917374171
1,0,1,0,0,0,1,3,7,2,1,5,1,2,1,2,West Midlands,0.789084822660254,-1.3322879951954447
1,0,1,0,0,1,2,1,7,2,1,3,3,3,1,4,West Midlands,0.802901661979051,-0.8119912597841162
0,0,1,0,0,0,0,0,11,2,1,1,3,5,2,2,West Midlands,0.90630277720907,-1.3322879951954447
1,0,1,1,0,0,1,1,4,2,0,5,1,0,3,2,West Midlands,0.741854464180229,-0.44391011316283324
1,0,1,0,0,0,2,1,6,2,1,3,3,2,1,1,West Midlands,0.802901661979051,-1.3322879951954447
1,1,1,0,1,1,1,1,2,1,1,1,3,5,1,2,West Midlands,1.44745437396706,0.10198396588856312
0,1,1,0,1,1,2,1,4,1,1,5,1,4,1,2,West Midlands,1.02524355167113,0.10198396588856312
1,1,1,1,1,0,2,2,4,2,1,7,1,0,1,4,West Midlands,1.43137169598597,0.4681354858055186
1,0,1,1,0,1,2,1,13,1,1,3,3,2,1,2,West Midlands,0.878715712246837,-0.07169754637681017
1,0,1,0,1,1,1,7,15,2,1,7,1,0,4,2,West Midlands,1.42724039989789,-0.31929598673165877
1,0,0,1,1,1,2,1,15,2,1,8,1,0,1,2,West Midlands,0.833110597291135,0.4077488558446815
1,0,1,0,1,1,2,1,9,2,1,3,1,5,3,1,West Midlands,0.639179412989111,-0.31929598673165877
1,1,1,1,0,1,2,0,9,2,0,2,1,4,2,2,West Midlands,0.742957404946366,0.3719916958057807
1,1,0,1,1,1,1,0,3,1,0,5,1,4,3,1,West Midlands,0.341747850557043,1.0073761227189837
1,0,1,1,1,1,2,0,10,2,0,3,2,4,3,4,West Midlands,0.319589706494555,0.4077488558446815
1,0,1,0,1,1,2,0,5,2,0,2,1,4,2,2,West Midlands,0.698487984722687,-0.31929598673165877
1,0,1,1,1,1,1,1,4,2,0,5,1,2,4,2,West Midlands,0.370927232090114,0.4077488558446815
0,0,1,0,1,1,0,0,15,1,0,5,4,3,3,2,West Midlands,0.695455307096311,-0.31929598673165877
1,1,1,1,1,0,1,2,6,2,1,6,1,2,1,2,West Midlands,0.871342962574031,0.4681354858055186
1,0,0,1,0,0,2,1,5,1,1,6,4,0,6,1,West Midlands,0.416281067998658,-0.44391011316283324
1,1,1,1,1,1,2,2,6,1,1,6,1,0,4,2,West Midlands,0.476809793918128,1.0073761227189837
1,1,1,1,1,1,2,0,14,1,0,3,1,4,1,1,West Midlands,0.744069991117703,1.0073761227189837
1,1,1,1,1,0,1,0,7,1,1,6,1,0,1,2,West Midlands,0.832562135997317,0.4681354858055186
1,0,1,1,0,0,0,1,11,2,1,1,4,3,3,1,West Midlands,2.36081369823962,-0.44391011316283324
1,1,1,0,1,1,1,1,9,1,1,4,1,3,1,2,West Midlands,0.464434687331439,0.10198396588856312
1,1,1,0,1,1,1,3,4,2,0,6,1,2,4,2,West Midlands,1.30324207385112,0.10198396588856312
1,1,0,1,1,1,2,1,15,1,1,6,3,0,5,2,West Midlands,0.832562135997317,1.0073761227189837
1,1,0,1,1,1,2,1,8,1,1,5,3,5,1,1,West Midlands,0.683495701114087,1.0073761227189837
1,1,0,1,1,1,2,1,3,2,1,3,1,2,6,2,West Midlands,0.687744035934528,1.0073761227189837
1,1,1,0,1,1,2,1,9,1,1,4,1,1,1,2,West Midlands,2.12786047292112,0.10198396588856312
1,1,1,0,1,1,1,2,13,1,1,2,1,2,1,1,West Midlands,1.0478258751972,0.10198396588856312
1,1,1,1,1,1,1,2,13,2,0,4,1,3,1,2,West Midlands,0.902762654295328,1.0073761227189837
1,1,1,0,1,1,1,7,3,1,1,6,1,0,3,2,West Midlands,0.419119282747872,0.10198396588856312
1,1,1,1,1,1,1,2,9,1,0,6,1,4,3,2,West Midlands,0.337871067082516,1.0073761227189837
1,0,1,1,0,1,0,1,9,2,1,4,4,2,1,2,West Midlands,0.848728154378066,-0.07169754637681017
1,0,1,0,0,1,1,7,5,1,0,5,1,3,4,2,West Midlands,0.40871985542697,-0.8119912597841162
1,0,1,0,0,0,2,1,4,2,1,2,3,1,1,1,West Midlands,0.417940618044776,-1.3322879951954447
1,0,1,0,0,0,1,1,2,2,0,4,1,3,3,2,West Midlands,0.48606810096733,-1.3322879951954447
1,1,1,1,1,1,2,2,15,1,1,5,1,5,1,2,West Midlands,0.683495701114087,1.0073761227189837
1,0,1,1,0,1,1,0,3,2,0,5,1,3,6,2,West Midlands,0.424861351350428,-0.07169754637681017
1,0,1,0,0,0,0,1,6,2,0,2,1,3,2,2,West Midlands,1.43198690971241,-1.3322879951954447
1,1,1,1,1,1,2,2,4,1,1,6,1,0,4,1,West Midlands,0.476809793918128,1.0073761227189837
1,1,1,1,1,1,1,2,8,2,1,6,1,2,1,1,West Midlands,0.871342962574031,1.0073761227189837
1,1,1,0,1,1,2,2,1,2,0,6,1,4,1,2,West Midlands,0.617440288171344,0.10198396588856312
1,1,1,1,1,1,2,3,15,1,0,4,1,5,1,1,West Midlands,0.795641245871365,1.0073761227189837
1,1,1,1,0,1,1,0,14,2,1,5,1,4,1,1,West Midlands,0.715332998421732,0.3719916958057807
1,0,1,1,1,0,1,1,11,2,0,2,1,3,1,2,West Midlands,0.835881236089552,0.009059745233523505
0,0,0,0,0,0,1,2,7,2,1,3,1,0,1,2,West Midlands,0.919646376966603,-1.3322879951954447
1,1,1,1,1,1,1,1,12,1,0,5,1,0,1,2,West Midlands,0.811904128170348,1.0073761227189837
1,0,1,0,0,0,0,1,5,2,0,2,1,3,3,2,West Midlands,0.715993454856206,-1.3322879951954447
1,1,1,0,0,1,1,1,12,1,1,6,1,2,2,2,West Midlands,0.832562135997317,-0.350184702862402
1,0,1,0,0,1,1,1,10,1,0,1,1,4,3,2,West Midlands,0.578981749586825,-0.8119912597841162
1,0,1,0,1,0,2,1,9,2,1,1,1,3,3,1,West Midlands,2.36081369823962,-0.7159648149255413
1,1,1,1,1,1,1,2,8,1,1,6,1,0,1,2,West Midlands,0.953619587836257,1.0073761227189837
0,1,1,0,0,1,0,1,3,2,0,1,1,2,3,2,West Midlands,0.786937899413207,-0.350184702862402
1,0,1,0,0,1,0,1,1,2,1,5,1,3,6,2,West Midlands,0.370927232090114,-0.8119912597841162
1,0,1,0,1,1,1,7,8,2,0,5,1,3,1,2,West Midlands,0.849722702700855,-0.31929598673165877
0,0,1,0,0,0,0,0,3,2,1,4,1,3,6,2,West Midlands,0.726997780605496,-1.3322879951954447
1,0,1,1,1,1,2,3,5,2,1,5,1,4,1,2,West Midlands,1.60485382977671,0.4077488558446815
1,1,1,1,1,1,1,2,14,1,1,6,1,4,1,1,West Midlands,0.675742134165031,1.0073761227189837
1,0,1,1,1,1,0,2,5,1,0,1,1,2,3,1,West Midlands,2.58373371057344,0.4077488558446815
1,1,1,1,1,1,2,1,4,1,0,6,1,4,6,4,West Midlands,0.294979948912514,1.0073761227189837
1,0,1,0,1,1,1,2,7,2,1,2,1,3,2,1,West Midlands,0.957421296711898,-0.31929598673165877
1,0,1,1,1,1,1,1,4,1,1,6,1,3,4,2,West Midlands,0.476809793918128,0.4077488558446815
1,0,1,0,1,1,1,2,3,1,1,5,1,4,6,1,West Midlands,0.391439185499044,-0.31929598673165877
1,1,1,1,1,1,1,2,10,1,1,5,1,4,1,1,West Midlands,0.782878370998089,1.0073761227189837
1,1,1,1,1,1,1,1,4,1,0,6,1,2,1,2,West Midlands,0.832562135997317,1.0073761227189837
1,1,1,1,1,1,1,1,6,1,1,5,1,4,1,1,West Midlands,1.17092818283484,1.0073761227189837
1,0,1,1,1,1,0,0,6,1,0,3,1,4,1,1,West Midlands,0.744069991117703,0.4077488558446815
1,0,1,0,0,0,1,1,12,2,1,4,1,4,6,2,West Midlands,1.36696147017582,-1.3322879951954447
1,0,1,1,1,1,0,0,11,1,0,5,1,2,1,2,West Midlands,1.39091061419262,0.4077488558446815
1,0,1,0,0,0,2,1,14,2,1,3,1,3,1,2,West Midlands,1.20435249296858,-1.3322879951954447
0,0,0,0,0,0,2,1,1,2,1,4,4,2,3,2,West Midlands,0.726997780605496,-1.3322879951954447
1,1,1,1,1,1,1,2,7,1,1,6,1,4,1,2,West Midlands,0.675742134165031,1.0073761227189837
1,1,1,1,1,1,1,2,8,1,1,2,1,3,3,2,West Midlands,0.5239129375986,1.0073761227189837
0,0,1,0,0,0,1,1,8,1,1,3,1,2,1,2,West Midlands,1.50972608368915,-1.3322879951954447
1,0,1,1,1,1,2,0,11,1,1,1,2,3,3,2,West Midlands,1.50818035630934,0.4077488558446815
0,0,1,0,1,1,0,1,6,1,1,5,3,4,6,1,West Midlands,0.58546409141742,-0.31929598673165877
1,1,1,1,1,1,2,3,8,1,0,1,1,3,3,2,West Midlands,2.58373371057344,1.0073761227189837
1,1,1,0,1,1,1,2,4,2,1,7,1,1,1,2,West Midlands,0.954247797323983,0.10198396588856312
1,0,1,0,1,0,0,0,3,2,1,2,1,3,3,2,West Midlands,0.715993454856206,-0.7159648149255413
0,0,0,0,0,1,1,1,11,2,0,2,1,1,2,2,West Midlands,1.43198690971241,-0.8119912597841162
1,0,1,0,0,1,1,1,4,1,0,1,1,3,3,2,West Midlands,1.00545357087289,-0.8119912597841162
1,1,1,1,1,1,2,2,2,1,1,3,1,4,3,1,West Midlands,1.79760614681152,1.0073761227189837
1,0,0,0,0,1,1,2,15,2,1,7,1,3,4,2,West Midlands,0.477123898661991,-0.8119912597841162
1,0,1,0,1,1,1,2,9,2,0,4,1,4,1,2,West Midlands,0.341740367543956,-0.31929598673165877
1,1,1,1,0,1,1,2,7,2,0,4,1,4,2,2,West Midlands,0.782861228859268,0.3719916958057807
1,0,1,1,1,1,1,2,6,2,1,4,1,4,6,2,West Midlands,0.782861228859268,0.4077488558446815
1,1,1,1,1,1,2,1,6,2,1,4,1,4,3,1,West Midlands,0.391430614429634,1.0073761227189837
1,0,1,0,1,1,2,1,14,2,1,3,1,5,1,1,West Midlands,0.639179412989111,-0.31929598673165877
1,0,1,1,1,1,1,1,8,1,0,4,1,2,2,2,West Midlands,1.59128920224678,0.4077488558446815
1,1,1,1,1,0,1,2,6,2,0,5,1,3,3,2,West Midlands,0.424861351350428,0.4681354858055186
1,0,1,0,0,1,1,1,3,2,1,4,1,2,2,2,West Midlands,0.848728154378066,-0.8119912597841162
1,0,1,0,1,1,1,2,12,2,1,7,1,0,4,1,West Midlands,0.477123898661991,-0.31929598673165877
1,0,1,0,0,0,0,0,5,2,0,2,1,3,2,4,West Midlands,1.43198690971241,-1.3322879951954447
1,1,1,1,1,1,2,3,14,1,1,6,1,1,1,2,West Midlands,0.953619587836257,1.0073761227189837
1,1,1,1,0,1,2,2,14,2,1,4,1,4,1,4,West Midlands,1.1742918432889,0.3719916958057807
1,1,1,1,1,1,1,2,13,1,1,7,1,1,1,1,West Midlands,1.04435271788913,1.0073761227189837
1,1,1,1,1,1,2,1,7,2,0,7,3,5,4,2,West Midlands,0.342072669756944,1.0073761227189837
0,0,0,0,0,0,0,1,6,1,0,4,1,3,1,2,West Midlands,2.38693380337017,-1.3322879951954447
1,1,1,1,1,1,1,2,6,1,1,7,1,0,2,2,West Midlands,1.04435271788913,1.0073761227189837
1,1,1,1,1,1,1,0,3,1,0,5,1,2,3,2,West Midlands,0.695455307096311,1.0073761227189837
1,0,1,0,0,1,0,1,8,2,0,2,1,2,1,2,West Midlands,0.835881236089552,-0.8119912597841162
1,0,0,0,0,0,1,0,4,1,1,5,1,0,1,2,West Midlands,1.39091061419262,-1.3322879951954447
1,0,1,0,0,0,2,2,15,2,1,6,1,0,1,2,West Midlands,0.871342962574031,-1.3322879951954447
1,1,1,0,1,1,0,2,4,2,1,6,1,0,4,2,West Midlands,0.65162103692556,0.10198396588856312
1,1,1,1,1,1,1,1,6,1,0,7,1,4,1,2,West Midlands,0.428808040058352,1.0073761227189837
1,1,1,1,1,1,2,1,4,2,0,5,1,2,1,2,West Midlands,0.370927232090114,1.0073761227189837
1,1,1,1,1,1,1,2,5,1,1,6,1,2,1,2,West Midlands,0.953619587836257,1.0073761227189837
1,1,1,0,1,1,1,2,4,1,1,6,1,4,1,1,West Midlands,0.675742134165031,0.10198396588856312
1,1,1,0,1,1,2,3,10,2,1,3,1,5,1,2,West Midlands,0.639179412989111,0.10198396588856312
1,0,1,0,1,1,1,0,7,2,0,5,1,2,2,2,West Midlands,0.849722702700855,-0.31929598673165877
1,0,0,1,1,1,1,1,3,2,1,7,1,0,1,2,West Midlands,0.833110597291135,0.4077488558446815
1,1,1,0,1,1,1,2,9,1,1,4,1,4,1,2,West Midlands,0.856782959711267,0.10198396588856312
1,1,1,0,0,1,1,2,7,1,1,7,1,0,1,2,West Midlands,1.04435271788913,-0.350184702862402
1,0,1,0,1,0,1,1,4,2,1,8,1,0,4,2,West Midlands,0.416555298645567,-0.7159648149255413
1,1,1,1,1,1,1,9,11,1,1,6,1,4,1,1,West Midlands,0.675742134165031,1.0073761227189837
1,1,1,1,1,1,1,0,5,2,0,4,1,4,1,1,West Midlands,0.782861228859268,1.0073761227189837
1,1,1,1,1,1,2,3,12,2,0,6,1,4,1,1,West Midlands,0.573378537193802,1.0073761227189837
1,0,1,0,0,1,1,2,4,2,1,8,1,0,4,1,West Midlands,0.477123898661991,-0.8119912597841162
1,1,1,1,1,1,2,2,10,1,1,6,1,4,1,1,West Midlands,0.675742134165031,1.0073761227189837
1,0,1,1,1,1,1,2,8,1,1,4,1,2,1,2,West Midlands,1.06393023646056,0.4077488558446815
1,0,0,0,1,1,1,2,6,1,1,8,1,0,4,1,West Midlands,0.522176358944563,-0.31929598673165877
0,1,1,0,1,1,1,1,13,1,1,5,1,0,3,1,West Midlands,0.405952064085174,0.10198396588856312
1,1,1,1,1,1,1,1,9,1,1,6,1,4,6,2,West Midlands,0.294979948912514,1.0073761227189837
1,0,1,0,1,1,2,1,12,1,1,4,1,2,1,2,West Midlands,1.06393023646056,-0.31929598673165877
